step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
195,TRANSFER,594229.77,C1261111835,594229.77,0.0,C340862934,0.0,0.0,1
150,CASH_OUT,119454.86,C1044668407,119454.86,0.0,C1238137303,0.0,119454.86,1
19,CASH_IN,61191.1,C1205661168,108977.0,170168.1,C2100295200,16416.0,0.0,0
13,CASH_OUT,165149.36,C256272559,0.0,0.0,C783723634,2308087.62,2710506.33,0
139,PAYMENT,946.91,C758253712,0.0,0.0,M1633534332,0.0,0.0,0
403,CASH_OUT,128674.2,C109346710,51543.0,0.0,C1158153531,2146779.46,2275453.65,0
695,TRANSFER,286835.21,C1993331914,286835.21,0.0,C653164829,0.0,0.0,1
201,CASH_OUT,148991.68,C862534463,0.0,0.0,C842466734,175678.99,324670.67,0
43,CASH_IN,124273.12,C1325801740,10959.0,135232.12,C923350226,1124190.12,999917.0,0
412,TRANSFER,571163.03,C250523545,571163.03,0.0,C1652699189,0.0,0.0,1
412,TRANSFER,2425164.58,C297158532,2425164.58,0.0,C1416694658,0.0,0.0,1
686,TRANSFER,1637875.33,C1652871533,1637875.33,0.0,C624254500,0.0,0.0,1
400,CASH_IN,45497.06,C1809170975,983653.76,1029150.82,C73920151,349027.58,303530.52,0
283,CASH_OUT,33351.08,C161558013,313689.0,280337.92,C99695544,1891404.44,1924755.52,0
163,CASH_OUT,26518.79,C2084777590,0.0,0.0,C1412998886,3334784.53,3361303.32,0
594,TRANSFER,255401.77,C562991583,0.0,0.0,C843971862,8894037.84,9149439.6,0
305,TRANSFER,552449.12,C880415040,0.0,0.0,C1303122895,1588287.98,2140737.1,0
262,TRANSFER,201281.36,C1271087457,201281.36,0.0,C1017401472,0.0,0.0,1
19,CASH_OUT,159693.45,C624598728,0.0,0.0,C368037796,4507268.64,4828218.48,0
35,CASH_OUT,100107.19,C664354414,35568.0,0.0,C1886514906,1981038.34,2081145.53,0
11,PAYMENT,8394.51,C656796568,162020.04,153625.53,M1165287807,0.0,0.0,0
212,PAYMENT,17276.64,C1116370722,0.0,0.0,M451314492,0.0,0.0,0
138,CASH_OUT,186810.55,C717779381,418223.0,231412.45,C75960013,0.0,186810.55,0
277,CASH_IN,195136.55,C1942701970,519.0,195655.55,C1176717193,98385.57,0.0,0
159,PAYMENT,11929.88,C81856795,0.0,0.0,M191454342,0.0,0.0,0
236,PAYMENT,2362.26,C1973891476,0.0,0.0,M286242964,0.0,0.0,0
16,PAYMENT,8166.73,C799355449,87794.03,79627.3,M2064588688,0.0,0.0,0
15,TRANSFER,170.0,C553034695,170.0,0.0,C26381896,0.0,0.0,1
16,CASH_OUT,476353.01,C1649251123,10091.0,0.0,C227998366,2479756.67,3377329.36,0
36,PAYMENT,12364.43,C540855759,103477.0,91112.57,M1726554167,0.0,0.0,0
21,PAYMENT,5342.51,C817581309,10482.0,5139.49,M855989735,0.0,0.0,0
83,TRANSFER,2498370.12,C1058391661,2498370.12,0.0,C167823915,0.0,0.0,1
187,PAYMENT,4153.11,C215069687,26679.0,22525.89,M51817895,0.0,0.0,0
11,CASH_OUT,93200.85,C1738620165,0.0,0.0,C580735116,2996637.85,3148781.78,0
190,CASH_OUT,161738.09,C743325243,0.0,0.0,C1997143522,1762717.39,1924455.47,0
257,CASH_IN,101554.29,C1716953902,3280924.95,3382479.24,C1185505931,1612510.2,1510955.9,0
379,TRANSFER,576102.45,C634135560,60591.0,0.0,C374961177,1003079.17,1579181.63,0
212,CASH_IN,138793.89,C339366295,21740437.04,21879230.93,C305937194,1517203.19,1378409.3,0
231,CASH_IN,65218.91,C1373584860,1400225.43,1465444.35,C962779263,92876.42,27657.5,0
162,TRANSFER,933738.66,C897972071,294.0,0.0,C1619382199,3897469.96,4831208.61,0
228,CASH_OUT,181196.32,C1189485730,321498.0,140301.68,C1827755852,0.0,181196.32,0
140,CASH_OUT,36832.8,C1401021083,49842.0,13009.2,C1390272479,5719251.58,5747883.45,0
401,CASH_IN,510600.65,C1116295991,2861858.83,3372459.48,C799122868,2380044.9,1869444.24,0
302,PAYMENT,44000.36,C1145267827,0.0,0.0,M1352996269,0.0,0.0,0
133,PAYMENT,9131.87,C1992415125,30206.0,21074.13,M1391739820,0.0,0.0,0
18,PAYMENT,8289.17,C1365036881,0.0,0.0,M1838114179,0.0,0.0,0
163,PAYMENT,7429.08,C1563861986,5003.0,0.0,M1029656065,0.0,0.0,0
188,PAYMENT,9424.14,C713778713,111551.15,102127.01,M1323378445,0.0,0.0,0
177,CASH_IN,230967.17,C1526373739,400137.72,631104.88,C467721433,555042.03,324074.87,0
436,TRANSFER,539658.73,C1496866222,539658.73,0.0,C2010123268,0.0,0.0,1
45,CASH_OUT,501317.24,C1958584238,0.0,0.0,C637846044,3912991.37,4414308.62,0
134,PAYMENT,56116.44,C442543985,0.0,0.0,M1805934930,0.0,0.0,0
346,PAYMENT,4528.34,C1474126164,0.0,0.0,M684728811,0.0,0.0,0
229,CASH_OUT,84591.19,C439797891,0.0,0.0,C2131873210,17333502.77,17418093.96,0
310,CASH_OUT,280468.33,C977543521,0.0,0.0,C2088745875,1020271.43,1300739.76,0
252,TRANSFER,510881.95,C1419105908,0.0,0.0,C1562387605,739857.7,1250739.65,0
499,TRANSFER,488243.65,C2117568077,488243.65,0.0,C1238599279,0.0,0.0,1
252,CASH_OUT,108106.11,C1713728230,0.0,0.0,C1022665407,3327430.17,3435536.28,0
710,CASH_OUT,254517.98,C1966946754,231295.0,0.0,C586747202,0.0,254517.98,0
14,PAYMENT,7159.66,C723834442,0.0,0.0,M1928713470,0.0,0.0,0
297,CASH_IN,132222.99,C125909303,22009.0,154231.99,C1881353945,0.0,0.0,0
705,CASH_IN,363298.14,C754341494,1084.0,364382.14,C1983619730,3049907.84,2686609.7,0
237,TRANSFER,321241.84,C1552999118,321241.84,0.0,C1921706460,0.0,0.0,1
259,PAYMENT,305.67,C1633493233,0.0,0.0,M2084725683,0.0,0.0,0
20,CASH_OUT,102096.31,C480177593,17073.0,0.0,C1736800800,1916483.33,2018579.64,0
288,PAYMENT,90359.52,C440590560,22024.0,0.0,M1383901600,0.0,0.0,0
232,CASH_IN,189775.77,C926160893,21845.0,211620.77,C532110459,1758261.64,1568485.87,0
45,PAYMENT,3290.74,C1365329005,853310.72,850019.97,M2127539957,0.0,0.0,0
263,PAYMENT,4395.82,C1392340872,40119.0,35723.18,M1093696668,0.0,0.0,0
284,CASH_IN,5710.7,C126104086,71949.0,77659.7,C209701271,3923763.02,3918052.31,0
12,PAYMENT,29527.61,C357867558,1322352.79,1292825.19,M1463728238,0.0,0.0,0
138,CASH_OUT,338692.01,C1955445556,0.0,0.0,C525502359,2987716.86,3326408.87,0
406,CASH_IN,124132.86,C280272898,5627940.05,5752072.92,C2034248874,490213.62,366080.75,0
323,CASH_OUT,420232.7,C280440263,248492.0,0.0,C1245301177,0.0,420232.7,0
46,DEBIT,2255.87,C1183581881,232232.0,229976.13,C1279086314,540042.16,542298.02,0
150,CASH_OUT,67653.75,C277332716,67653.75,0.0,C1073000277,246219.93,313873.68,1
457,CASH_OUT,145482.09,C27253971,145482.09,0.0,C325487676,1686412.37,1831894.45,1
440,TRANSFER,4339822.23,C46140680,4339822.23,0.0,C1767092108,0.0,0.0,1
687,CASH_OUT,28062.81,C1090414984,31512.0,3449.19,C1634341170,129449.69,0.0,0
667,CASH_OUT,20634.71,C998768605,0.0,0.0,C202267668,552283.36,572918.07,0
207,CASH_IN,138542.55,C787690019,82056.0,220598.55,C1608846944,3966945.73,3828403.18,0
17,CASH_OUT,336851.84,C255414918,298116.96,0.0,C801412408,5770395.75,6107247.59,0
41,CASH_OUT,402418.47,C672857593,13060.0,0.0,C303484092,549980.26,952398.73,0
644,CASH_IN,91922.15,C766633712,27025.0,118947.15,C528190495,1560264.81,1468342.66,0
42,CASH_OUT,33685.69,C1422622599,0.0,0.0,C360628825,3605038.31,3638724.0,0
298,CASH_OUT,257008.25,C217377794,12794.15,0.0,C77793885,599623.72,856631.97,0
141,PAYMENT,17243.3,C1767675264,11602.0,0.0,M938129691,0.0,0.0,0
308,CASH_OUT,443516.99,C2072366117,0.0,0.0,C1781234697,15271001.56,15714518.55,0
281,PAYMENT,5713.24,C2049415511,258476.0,252762.76,M1276869306,0.0,0.0,0
741,CASH_OUT,323726.61,C919525792,323726.61,0.0,C993635374,561753.58,885480.19,1
375,PAYMENT,12397.48,C1556582489,0.0,0.0,M1976245732,0.0,0.0,0
19,CASH_IN,214715.25,C980678946,7972228.24,8186943.49,C364592569,655013.9,440298.65,0
137,CASH_OUT,139492.13,C72068442,0.0,0.0,C1723447103,3854772.79,3994264.91,0
403,PAYMENT,767.27,C1391416533,0.0,0.0,M832285028,0.0,0.0,0
255,CASH_IN,45571.02,C1685910537,52668.0,98239.02,C809824313,0.0,0.0,0
354,DEBIT,2324.08,C1554143159,11144.0,8819.92,C1605694853,558699.55,561023.62,0
277,PAYMENT,15980.94,C270699997,0.0,0.0,M13044527,0.0,0.0,0
14,CASH_OUT,148393.47,C700526523,0.0,0.0,C759700960,792270.36,1213448.05,0
275,CASH_OUT,171681.88,C1110870030,50306.0,0.0,C1486528012,0.0,171681.88,0
77,TRANSFER,2149976.69,C1907685273,2149976.69,0.0,C2107203461,0.0,0.0,1
163,PAYMENT,20583.07,C339157373,0.0,0.0,M792227533,0.0,0.0,0
405,CASH_OUT,27109.43,C1233574781,9772.0,0.0,C1166045904,7615566.48,7642675.91,0
137,CASH_OUT,246136.99,C1546524780,0.0,0.0,C1312131305,5176956.47,5423093.46,0
371,CASH_OUT,127372.26,C730733605,361179.29,233807.03,C1059459110,1027283.97,1154656.23,0
401,CASH_IN,98110.1,C533385290,10145.93,108256.03,C1167277746,2377465.22,2279355.12,0
19,CASH_IN,121389.0,C749098415,11316094.57,11437483.57,C257658456,1052320.4,930931.4,0
256,PAYMENT,318.89,C1957026617,0.0,0.0,M957035732,0.0,0.0,0
186,PAYMENT,2331.33,C136287401,0.0,0.0,M965687445,0.0,0.0,0
382,PAYMENT,3720.45,C1894192629,8342.0,4621.55,M533056321,0.0,0.0,0
12,CASH_OUT,569213.58,C124707648,280373.16,0.0,C1786905660,49954.0,1016417.87,0
475,CASH_OUT,29611.08,C779716783,29611.08,0.0,C1919160151,723084.29,752695.37,1
133,PAYMENT,1190.24,C1916202066,0.0,0.0,M1701836819,0.0,0.0,0
331,CASH_IN,22259.02,C873854408,66229.0,88488.02,C337301697,891892.0,869632.99,0
323,CASH_OUT,177912.09,C164273459,597.0,0.0,C372035143,1069178.72,1247090.81,0
298,TRANSFER,1710711.99,C386068647,0.0,0.0,C876142743,1852433.7,3563145.69,0
300,CASH_IN,15998.02,C2091816770,662366.42,678364.43,C823175731,5164734.42,5148736.4,0
500,CASH_OUT,33102.94,C2099169299,0.0,0.0,C67241134,359175.13,392278.06,0
411,CASH_OUT,2068313.94,C338311472,2068313.94,0.0,C1131834798,0.0,2068313.94,1
20,PAYMENT,6632.38,C1019413057,0.0,0.0,M1299749882,0.0,0.0,0
474,CASH_OUT,1165171.47,C1827869035,1165171.47,0.0,C372062896,371852.42,1537023.88,1
255,PAYMENT,4612.87,C723032366,690.0,0.0,M1525141356,0.0,0.0,0
179,CASH_OUT,262398.56,C1043676160,2137.0,0.0,C1994794314,325625.76,588024.32,0
347,CASH_OUT,368358.63,C1749510436,1697.0,0.0,C789398221,28386.6,178096.85,0
215,CASH_OUT,76889.04,C973638988,90459.0,13569.96,C1705571574,41126.02,118015.06,0
7,PAYMENT,3358.85,C1284167188,0.0,0.0,M1855295276,0.0,0.0,0
282,PAYMENT,11611.94,C841968753,0.0,0.0,M101058437,0.0,0.0,0
259,CASH_OUT,80342.08,C857563252,213545.0,133202.92,C1182630993,6012220.61,6092562.7,0
155,TRANSFER,1622548.73,C937433989,0.0,0.0,C833489676,3682553.78,5305102.51,0
199,CASH_OUT,295054.68,C1250562537,295054.68,0.0,C728515752,0.0,295054.68,1
399,CASH_OUT,1045.04,C817051005,0.0,0.0,C2045657984,166968.6,168013.64,0
156,CASH_OUT,423943.84,C2066631457,15429.0,0.0,C924681048,0.0,423943.84,0
558,TRANSFER,316877.85,C350145239,316877.85,0.0,C1384673123,0.0,0.0,1
328,CASH_OUT,302730.35,C933559165,0.0,0.0,C1347105871,619880.98,922611.33,0
253,CASH_OUT,368395.42,C1360971765,272.0,0.0,C353099347,179060.73,547456.15,0
37,PAYMENT,8466.47,C2001960086,0.0,0.0,M728047234,0.0,0.0,0
280,CASH_OUT,82178.5,C2082356977,202736.0,120557.5,C551675258,36829.41,119007.9,0
203,PAYMENT,65232.61,C1509474438,0.0,0.0,M1190410433,0.0,0.0,0
158,CASH_IN,407809.43,C1257434567,13937052.71,14344862.14,C678171771,3837535.88,3429726.45,0
59,TRANSFER,9748.89,C385589098,9748.89,0.0,C1606057909,0.0,0.0,1
394,PAYMENT,12323.33,C613453535,101469.0,89145.67,M688293948,0.0,0.0,0
231,TRANSFER,275787.65,C2105778910,519.0,0.0,C595881082,12581.33,288368.98,0
378,PAYMENT,17191.9,C249210556,245610.34,228418.43,M1628940766,0.0,0.0,0
333,PAYMENT,10996.32,C498820983,8272.0,0.0,M726728925,0.0,0.0,0
237,PAYMENT,452.68,C420040354,13076.41,12623.73,M396448347,0.0,0.0,0
373,CASH_OUT,447309.32,C1390259829,0.0,0.0,C1048483172,4551070.75,4998380.07,0
14,CASH_OUT,426861.78,C2145562595,0.0,0.0,C725511201,704757.33,1301284.84,0
131,CASH_IN,597091.05,C1003523435,6155001.65,6752092.7,C1328370575,713183.25,116092.2,0
329,CASH_IN,479180.97,C801413889,20053652.07,20532833.05,C1127222157,3023103.24,2543922.27,0
335,TRANSFER,634144.42,C407581107,28956.51,0.0,C1277397183,796811.13,1430955.56,0
286,CASH_OUT,137256.1,C2122139877,128459.0,0.0,C1976619042,0.0,137256.1,0
161,CASH_IN,173977.49,C2006641402,2862005.89,3035983.38,C751411028,5524166.83,5350189.34,0
637,CASH_OUT,159156.53,C2147329567,271855.25,112698.72,C1476022346,1256806.86,1415963.39,0
330,PAYMENT,23555.04,C161807815,0.0,0.0,M1124501789,0.0,0.0,0
39,PAYMENT,6008.51,C1710922131,0.0,0.0,M1675172842,0.0,0.0,0
298,CASH_IN,81967.34,C2001206741,4466054.4,4548021.74,C243854607,342911.18,260943.84,0
321,TRANSFER,203874.62,C926108639,203874.62,0.0,C1426041212,0.0,0.0,1
275,TRANSFER,135561.05,C1108558896,185834.0,50272.95,C1456955270,38051.16,173612.21,0
43,CASH_OUT,64095.6,C281445395,6630.0,0.0,C317609312,4234812.01,4298907.61,0
351,CASH_OUT,2624.13,C1411283005,0.0,0.0,C71420859,3543721.14,3546345.26,0
476,CASH_OUT,188206.7,C1158639176,11201.0,0.0,C1164034076,41420.94,229627.64,0
211,PAYMENT,22615.78,C1559597017,0.0,0.0,M447724145,0.0,0.0,0
191,PAYMENT,8312.4,C1114163091,52387.0,44074.6,M1454764446,0.0,0.0,0
12,CASH_OUT,366048.41,C258925891,8507.0,0.0,C1016689071,7230544.97,7596593.38,0
330,CASH_OUT,53167.9,C1194834137,0.0,0.0,C564159405,2878048.07,2931215.97,0
396,CASH_OUT,47726.23,C1110856664,139113.28,91387.05,C1137517092,3858573.78,3906300.0,0
179,CASH_OUT,214168.63,C2052478098,1173.0,0.0,C673431350,0.0,214168.63,0
131,PAYMENT,37478.83,C179955440,0.0,0.0,M1519305654,0.0,0.0,0
79,CASH_OUT,61178.51,C216625470,61178.51,0.0,C1897901588,238787.35,299965.86,1
264,PAYMENT,11023.24,C687406424,4157.0,0.0,M132411970,0.0,0.0,0
374,CASH_OUT,1968431.0,C1202085584,1968431.0,0.0,C1424764203,0.0,1968431.0,1
44,CASH_OUT,656090.09,C564659959,0.0,0.0,C456565069,2144880.74,2800970.83,0
437,TRANSFER,4716.08,C316065946,4716.08,0.0,C900839253,0.0,0.0,1
156,CASH_IN,53651.39,C409152114,20903904.09,20957555.48,C357627922,353239.96,299588.57,0
385,PAYMENT,2383.77,C1637677808,788211.0,785827.23,M1167633511,0.0,0.0,0
406,PAYMENT,14104.54,C662971458,0.0,0.0,M1746520771,0.0,0.0,0
326,PAYMENT,53461.27,C600629943,2436.73,0.0,M795812008,0.0,0.0,0
132,CASH_OUT,190306.01,C146310138,0.0,0.0,C23550862,5627307.43,5556521.73,0
235,PAYMENT,14369.34,C1325295593,36810.0,22440.66,M749236232,0.0,0.0,0
158,PAYMENT,9493.62,C914036549,116690.0,107196.38,M1514086543,0.0,0.0,0
587,PAYMENT,5483.6,C1593815156,1665.0,0.0,M269160961,0.0,0.0,0
324,CASH_IN,407433.16,C219223565,21047.0,428480.16,C385243578,930371.26,522938.11,0
685,TRANSFER,4886423.05,C557894266,4886423.05,0.0,C1725513942,0.0,0.0,1
566,CASH_OUT,344012.68,C196311849,141655.0,0.0,C2084115872,0.0,344012.68,0
180,CASH_IN,7093.77,C1310285856,0.0,7093.77,C1843034056,620363.39,613269.61,0
187,PAYMENT,10462.97,C331761430,0.0,0.0,M894827645,0.0,0.0,0
121,TRANSFER,1241118.86,C1539299608,1241118.86,0.0,C375267568,0.0,0.0,1
268,CASH_OUT,2219475.13,C10511157,2219475.13,0.0,C830333385,589145.32,2808620.45,1
140,CASH_OUT,465679.8,C38643804,6753.0,0.0,C1320060935,158707.97,584184.68,0
403,PAYMENT,5613.36,C908426498,0.0,0.0,M625281264,0.0,0.0,0
9,PAYMENT,7060.9,C1449788718,66906.0,59845.1,M1431450770,0.0,0.0,0
238,CASH_IN,116860.77,C928143584,1143441.75,1260302.52,C587171839,177097.64,60236.87,0
23,PAYMENT,21591.04,C117618027,1512.0,0.0,M1382998658,0.0,0.0,0
286,CASH_OUT,77602.53,C492285270,16351.0,0.0,C1988997762,0.0,77602.53,0
305,CASH_IN,135236.05,C468637465,20087600.79,20222836.84,C2022895976,2841840.4,2706604.35,0
308,CASH_IN,78956.83,C1188049440,7252622.64,7331579.47,C1951507352,192788.72,113831.89,0
252,CASH_OUT,96863.08,C1400277482,0.0,0.0,C1564929055,122791.56,219654.64,0
308,TRANSFER,181707.39,C1269649131,0.0,0.0,C530747662,505972.86,687680.24,0
621,PAYMENT,6970.61,C904429688,4782.0,0.0,M1953420588,0.0,0.0,0
262,CASH_IN,409191.88,C324094784,7139613.44,7548805.32,C1690898271,740011.38,330819.51,0
278,CASH_IN,68935.8,C128555862,1613820.04,1682755.85,C2012048644,716452.26,647516.45,0
140,PAYMENT,3223.81,C1912347790,53590.0,50366.19,M1833562991,0.0,0.0,0
586,CASH_OUT,2581549.92,C648614053,2581549.92,0.0,C213455810,0.0,2581549.92,1
412,CASH_OUT,571163.03,C1600275467,571163.03,0.0,C902858452,45861.48,617024.51,1
24,PAYMENT,7927.67,C1922143714,10601.0,2673.33,M1566251176,0.0,0.0,0
280,PAYMENT,12682.89,C1103646071,528.0,0.0,M179043126,0.0,0.0,0
94,DEBIT,362.61,C1400647185,6014.0,5651.39,C36295353,1620589.82,1620952.43,0
410,CASH_OUT,871745.76,C326766098,871745.76,0.0,C844559371,1830440.62,2702186.38,1
404,CASH_OUT,6859.7,C467322936,50489.0,43629.3,C1797619406,1555300.13,1562159.83,0
258,CASH_OUT,34272.57,C1277569806,38230.98,3958.41,C1940494896,253899.96,288172.53,0
249,CASH_OUT,146153.88,C587137578,0.0,0.0,C702868195,997081.22,1143235.1,0
522,CASH_OUT,545780.7,C68418619,545780.7,0.0,C1298522904,0.0,545780.7,1
205,CASH_OUT,185619.96,C1338037592,1589.0,0.0,C207574346,1025034.35,1210654.3,0
259,CASH_OUT,71014.17,C1832545602,19909.0,0.0,C875207014,0.0,71014.17,0
12,CASH_IN,7428.81,C1993291594,1673426.59,1680855.41,C1521745346,1213211.92,1205783.11,0
300,PAYMENT,18225.41,C893916164,0.0,0.0,M683555088,0.0,0.0,0
184,CASH_OUT,175505.27,C1214001272,1588.0,0.0,C1462015134,0.0,175505.27,0
683,PAYMENT,22234.94,C1177775539,79483.32,57248.38,M405617592,0.0,0.0,0
204,CASH_IN,239759.86,C1935842028,8276070.6,8515830.46,C424825750,342297.54,102537.68,0
478,CASH_IN,231302.71,C2096401726,6947659.97,7178962.68,C868424517,13158646.59,12927343.88,0
208,TRANSFER,185407.59,C327790331,0.0,0.0,C988582803,5390334.92,5575742.51,0
208,PAYMENT,4630.84,C1885084938,114983.28,110352.44,M877545530,0.0,0.0,0
329,CASH_IN,62914.15,C1307479169,31914.0,94828.15,C621547964,2263504.31,1907856.32,0
34,CASH_IN,191685.97,C1055073312,3379755.16,3571441.13,C2110632622,1670675.12,2113787.62,0
132,CASH_OUT,190737.49,C367922797,190737.49,0.0,C697452731,1565285.75,1756023.24,1
8,PAYMENT,11478.14,C1437527987,0.0,0.0,M346978794,0.0,0.0,0
160,PAYMENT,26849.88,C1019600119,127375.59,100525.72,M234743836,0.0,0.0,0
21,CASH_OUT,136561.01,C1670641433,10297.0,0.0,C1084158960,308705.54,496615.39,0
374,TRANSFER,143197.0,C279267167,115.0,0.0,C2100637979,105104.6,248301.6,0
162,CASH_OUT,192440.94,C423609609,115730.0,0.0,C308220962,4689210.29,4881651.23,0
327,TRANSFER,146729.67,C1943481220,146729.67,0.0,C676856624,0.0,0.0,1
323,CASH_OUT,131828.67,C1649980118,0.0,0.0,C1817241012,134483.32,266311.98,0
323,PAYMENT,27324.58,C1162154476,20820.0,0.0,M723330294,0.0,0.0,0
283,CASH_IN,53805.25,C613567182,9547668.42,9601473.67,C1965069438,152331.34,98526.09,0
283,PAYMENT,7349.48,C901330982,29897.0,22547.52,M1652154451,0.0,0.0,0
162,CASH_OUT,396949.12,C797878127,10046.0,0.0,C1595507586,0.0,396949.12,0
166,TRANSFER,674671.57,C1496796567,0.0,0.0,C1760284056,1218074.73,1892746.3,0
135,CASH_OUT,243932.46,C1644658487,40744.0,0.0,C1246107672,1543239.96,1787172.41,0
694,TRANSFER,174107.36,C1167176851,174107.36,0.0,C1633521068,0.0,0.0,1
326,CASH_OUT,161371.93,C650500323,12082.0,0.0,C782646960,0.0,161371.93,0
131,PAYMENT,24969.39,C694015539,192694.05,167724.66,M758353198,0.0,0.0,0
165,CASH_OUT,245290.64,C1525415845,20714.0,0.0,C747989118,0.0,245290.64,0
235,CASH_OUT,236522.98,C1449047720,11336.0,0.0,C75003499,1842.0,238364.98,0
347,PAYMENT,49548.26,C229495352,435.0,0.0,M1113980247,0.0,0.0,0
203,PAYMENT,4037.2,C1831819156,0.0,0.0,M277914475,0.0,0.0,0
590,PAYMENT,11356.34,C1039719722,0.0,0.0,M1207660871,0.0,0.0,0
19,CASH_IN,172389.52,C1627970439,2066229.48,2238619.0,C504043158,9938622.02,9766232.5,0
205,CASH_IN,335947.0,C3711465,100568.0,436515.0,C657900163,97448.39,0.0,0
228,PAYMENT,15191.7,C2006791738,0.0,0.0,M2061826584,0.0,0.0,0
42,CASH_OUT,330089.01,C1936498870,0.0,0.0,C603648060,7979539.85,8309628.86,0
250,PAYMENT,12850.17,C1542960342,0.0,0.0,M986169831,0.0,0.0,0
304,TRANSFER,10000000.0,C1762662289,0.0,0.0,C829521254,10000000.0,32902015.33,0
611,TRANSFER,904338.88,C1259697063,904338.88,0.0,C1822887102,0.0,0.0,1
217,PAYMENT,3297.32,C1804355175,20974.0,17676.68,M243723111,0.0,0.0,0
279,PAYMENT,13065.25,C282563357,526699.0,513633.75,M1883936465,0.0,0.0,0
19,CASH_IN,325923.97,C54983764,1807119.23,2133043.2,C1020690655,4493941.56,4034207.31,0
40,PAYMENT,5000.0,C1808957694,891.0,0.0,M566534796,0.0,0.0,0
308,CASH_OUT,229377.91,C342709864,0.0,0.0,C504541281,4930643.87,5160021.79,0
164,TRANSFER,2888922.11,C1650208172,0.0,0.0,C1710662609,4833053.94,7721976.05,0
139,PAYMENT,10207.11,C1128689391,40.0,0.0,M594994944,0.0,0.0,0
38,CASH_OUT,169833.55,C413967808,0.0,0.0,C1245079755,2053906.16,2223739.72,0
356,PAYMENT,5194.22,C1869687242,8568.66,3374.43,M1954814622,0.0,0.0,0
400,CASH_IN,3122.25,C1885573512,12356642.82,12359765.06,C828984590,167210.24,164087.99,0
300,PAYMENT,2733.53,C1087526465,37203.25,34469.72,M847631964,0.0,0.0,0
37,CASH_OUT,16360.03,C2031196333,0.0,0.0,C242098348,59923.89,76283.92,0
140,CASH_OUT,52911.08,C1581866384,25397.0,0.0,C1542511022,123.0,0.0,0
157,CASH_OUT,267008.8,C1897067619,22238.0,0.0,C144607201,435912.61,702921.41,0
324,CASH_OUT,23358.72,C1322645908,579.0,0.0,C1944697921,106866.64,130225.35,0
11,CASH_IN,181876.63,C308018125,2955.85,184832.48,C399387267,82455.14,0.0,0
309,CASH_OUT,158591.45,C1578165274,0.0,0.0,C444066491,1002937.85,1161529.3,0
13,CASH_OUT,30847.03,C56199276,0.0,0.0,C276427342,201487.0,0.0,0
347,CASH_OUT,250597.51,C161985535,51872.0,0.0,C99228545,6101.7,256699.21,0
690,CASH_IN,81135.33,C1562113286,108375.0,189510.33,C757229872,0.0,0.0,0
288,PAYMENT,112677.54,C574038279,98449.0,0.0,M2033036971,0.0,0.0,0
394,PAYMENT,100983.92,C1437601255,50882.0,0.0,M1429927734,0.0,0.0,0
261,PAYMENT,30.93,C90563378,0.0,0.0,M1620364659,0.0,0.0,0
379,CASH_OUT,17216.14,C2031058034,17216.14,0.0,C413925568,30730.87,47947.01,1
650,TRANSFER,230652.43,C1117030253,230652.43,0.0,C1682998072,0.0,0.0,1
397,CASH_OUT,154081.76,C2007952278,0.0,0.0,C946561261,1317727.82,1471809.58,0
302,CASH_IN,92313.24,C164293147,23851.0,116164.24,C1786742677,0.0,0.0,0
260,TRANSFER,558058.69,C324367690,10780.0,0.0,C285951498,0.0,558058.69,0
589,CASH_OUT,354868.79,C1793291871,0.0,0.0,C2074845009,366812.9,721681.7,0
14,CASH_OUT,188336.7,C788503676,0.0,0.0,C14440699,12981598.98,13169935.68,0
281,CASH_OUT,80000.11,C1109100522,0.0,0.0,C342673865,879210.65,959210.76,0
346,PAYMENT,3654.79,C1401802863,0.0,0.0,M1555855373,0.0,0.0,0
240,PAYMENT,20457.17,C108112553,0.0,0.0,M544841276,0.0,0.0,0
135,CASH_OUT,242109.55,C651359635,0.0,0.0,C510910499,3618557.79,3860667.34,0
524,CASH_OUT,356224.26,C1424948489,356224.26,0.0,C414953640,0.0,356224.26,1
311,PAYMENT,879.94,C1301631420,31924.0,31044.06,M1962765134,0.0,0.0,0
354,CASH_OUT,256792.37,C322355974,304355.0,47562.63,C1620028587,0.0,256792.37,0
370,CASH_OUT,87488.43,C1297378020,0.0,0.0,C1226110929,637362.0,724850.43,0
282,CASH_OUT,160376.91,C1212262690,0.0,0.0,C725942730,1439355.12,1599732.03,0
233,PAYMENT,42589.81,C1702580261,0.0,0.0,M1874336730,0.0,0.0,0
227,PAYMENT,39809.64,C2108413653,29784.0,0.0,M540726097,0.0,0.0,0
372,PAYMENT,19756.33,C1753466437,10587.0,0.0,M431900918,0.0,0.0,0
284,CASH_OUT,42277.54,C79743213,0.0,0.0,C2058014912,585826.46,628104.01,0
284,PAYMENT,2231.08,C243589842,0.0,0.0,M722276193,0.0,0.0,0
256,CASH_IN,252037.38,C864831677,14043664.24,14295701.63,C535413017,277280.98,25243.59,0
396,CASH_IN,18629.46,C843172809,7657048.4,7675677.87,C1713359611,656710.0,638080.54,0
8,CASH_OUT,76214.37,C532198616,54984.0,0.0,C1373172466,1988711.77,4791597.89,0
140,PAYMENT,7921.23,C2121789607,296975.72,289054.49,M375398903,0.0,0.0,0
